Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/7           void std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_emplace_back_aux<cv::Point3_<float> >(cv::Point3_<float>&&) [163]
                0.00    0.00       1/7           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_shrink_to_fit() [162]
                0.00    0.00       1/7           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > const&) [168]
                0.00    0.00       4/7           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_check_len(unsigned long, char const*) const [133]
[78]     0.0    0.00    0.00       7         std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::size() const [78]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<cv::Point3_<float> >::~allocator() [81]
[79]     0.0    0.00    0.00       6         __gnu_cxx::new_allocator<cv::Point3_<float> >::~new_allocator() [79]
-----------------------------------------------
                0.00    0.00       2/6           std::allocator_traits<std::allocator<cv::Point3_<float> > >::max_size(std::allocator<cv::Point3_<float> > const&) [111]
                0.00    0.00       4/6           __gnu_cxx::new_allocator<cv::Point3_<float> >::allocate(unsigned long, void const*) [86]
[80]     0.0    0.00    0.00       6         __gnu_cxx::new_allocator<cv::Point3_<float> >::max_size() const [80]
-----------------------------------------------
                0.00    0.00       1/6           main [1]
                0.00    0.00       1/6           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > const&) [168]
                0.00    0.00       1/6           std::__shrink_to_fit_aux<std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >, true>::_S_do_it(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) [153]
                0.00    0.00       3/6           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_Vector_impl::~_Vector_impl() [99]
[81]     0.0    0.00    0.00       6         std::allocator<cv::Point3_<float> >::~allocator() [81]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<cv::Point3_<float> >::~new_allocator() [79]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator<cv::Point3_<float> >::allocator(std::allocator<cv::Point3_<float> > const&) [83]
[82]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<cv::Point3_<float> >::new_allocator(__gnu_cxx::new_allocator<cv::Point3_<float> > const&) [82]
-----------------------------------------------
                0.00    0.00       1/5           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::get_allocator() const [132]
                0.00    0.00       1/5           std::allocator_traits<std::allocator<cv::Point3_<float> > >::select_on_container_copy_construction(std::allocator<cv::Point3_<float> > const&) [152]
                0.00    0.00       3/5           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_Vector_impl::_Vector_impl(std::allocator<cv::Point3_<float> > const&) [98]
[83]     0.0    0.00    0.00       5         std::allocator<cv::Point3_<float> >::allocator(std::allocator<cv::Point3_<float> > const&) [83]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<cv::Point3_<float> >::new_allocator(__gnu_cxx::new_allocator<cv::Point3_<float> > const&) [82]
-----------------------------------------------
                0.00    0.00       1/4           cv::Mat::clone() const [130]
                0.00    0.00       3/4           main [1]
[84]     0.0    0.00    0.00       4         cv::_OutputArray::_OutputArray(cv::Mat&) [84]
                0.00    0.00       4/2044        cv::_InputArray::_InputArray() [23]
                0.00    0.00       4/6153        cv::_InputArray::init(int, void const*) [14]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<cv::Point3_<float> > >::deallocate(std::allocator<cv::Point3_<float> >&, cv::Point3_<float>*, unsigned long) [92]
[85]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<cv::Point3_<float> >::deallocate(cv::Point3_<float>*, unsigned long) [85]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<cv::Point3_<float> > >::allocate(std::allocator<cv::Point3_<float> >&, unsigned long) [93]
[86]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<cv::Point3_<float> >::allocate(unsigned long, void const*) [86]
                0.00    0.00       4/6           __gnu_cxx::new_allocator<cv::Point3_<float> >::max_size() const [80]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::begin() [113]
                0.00    0.00       2/4           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::end() [112]
[87]     0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::__normal_iterator(cv::Point3_<float>* const&) [87]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > const&) [168]
                0.00    0.00       1/4           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::get_allocator() const [132]
                0.00    0.00       2/4           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::max_size() const [106]
[88]     0.0    0.00    0.00       4         std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_get_Tp_allocator() const [88]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<cv::Point3_<float>*>(cv::Point3_<float>*, cv::Point3_<float>*) [94]
[89]     0.0    0.00    0.00       4         void std::_Destroy_aux<true>::__destroy<cv::Point3_<float>*>(cv::Point3_<float>*, cv::Point3_<float>*) [89]
-----------------------------------------------
                0.00    0.00       1/4           void std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_emplace_back_aux<cv::Point3_<float> >(cv::Point3_<float>&&) [163]
                0.00    0.00       1/4           void std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_range_initialize<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, std::forward_iterator_tag) [164]
                0.00    0.00       2/4           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_create_storage(unsigned long) [109]
[90]     0.0    0.00    0.00       4         std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_allocate(unsigned long) [90]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<cv::Point3_<float> > >::allocate(std::allocator<cv::Point3_<float> >&, unsigned long) [93]
-----------------------------------------------
                0.00    0.00       1/4           void std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_emplace_back_aux<cv::Point3_<float> >(cv::Point3_<float>&&) [163]
                0.00    0.00       3/4           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::~_Vector_base() [100]
[91]     0.0    0.00    0.00       4         std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_deallocate(cv::Point3_<float>*, unsigned long) [91]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<cv::Point3_<float> > >::deallocate(std::allocator<cv::Point3_<float> >&, cv::Point3_<float>*, unsigned long) [92]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_deallocate(cv::Point3_<float>*, unsigned long) [91]
[92]     0.0    0.00    0.00       4         std::allocator_traits<std::allocator<cv::Point3_<float> > >::deallocate(std::allocator<cv::Point3_<float> >&, cv::Point3_<float>*, unsigned long) [92]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<cv::Point3_<float> >::deallocate(cv::Point3_<float>*, unsigned long) [85]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_allocate(unsigned long) [90]
[93]     0.0    0.00    0.00       4         std::allocator_traits<std::allocator<cv::Point3_<float> > >::allocate(std::allocator<cv::Point3_<float> >&, unsigned long) [93]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<cv::Point3_<float> >::allocate(unsigned long, void const*) [86]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<cv::Point3_<float>*, cv::Point3_<float> >(cv::Point3_<float>*, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&) [95]
[94]     0.0    0.00    0.00       4         void std::_Destroy<cv::Point3_<float>*>(cv::Point3_<float>*, cv::Point3_<float>*) [94]
                0.00    0.00       4/4           void std::_Destroy_aux<true>::__destroy<cv::Point3_<float>*>(cv::Point3_<float>*, cv::Point3_<float>*) [89]
-----------------------------------------------
                0.00    0.00       1/4           void std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_emplace_back_aux<cv::Point3_<float> >(cv::Point3_<float>&&) [163]
                0.00    0.00       3/4           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::~vector() [101]
[95]     0.0    0.00    0.00       4         void std::_Destroy<cv::Point3_<float>*, cv::Point3_<float> >(cv::Point3_<float>*, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&) [95]
                0.00    0.00       4/4           void std::_Destroy<cv::Point3_<float>*>(cv::Point3_<float>*, cv::Point3_<float>*) [94]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[96]     0.0    0.00    0.00       3         cv::String::String(char const*) [96]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[97]     0.0    0.00    0.00       3         cv::String::~String() [97]
-----------------------------------------------
                0.00    0.00       1/3           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_Vector_base(std::allocator<cv::Point3_<float> > const&) [149]
                0.00    0.00       2/3           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_Vector_base(unsigned long, std::allocator<cv::Point3_<float> > const&) [110]
[98]     0.0    0.00    0.00       3         std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_Vector_impl::_Vector_impl(std::allocator<cv::Point3_<float> > const&) [98]
                0.00    0.00       3/5           std::allocator<cv::Point3_<float> >::allocator(std::allocator<cv::Point3_<float> > const&) [83]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::~_Vector_base() [100]
[99]     0.0    0.00    0.00       3         std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_Vector_impl::~_Vector_impl() [99]
                0.00    0.00       3/6           std::allocator<cv::Point3_<float> >::~allocator() [81]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::~vector() [101]
[100]    0.0    0.00    0.00       3         std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::~_Vector_base() [100]
